15.4849, 152.6287, 148.5079, 146.9548, 149.0173, 132.4053, 5.690544, 9.880056, 9.835052, 24.15895, 145.3496, 144.8028, 143.2559, 146.2016, 127.6884, 3.156969, 8.031697, 10.74332, 0
15.2049, 152.3486, 148.4957, 146.9818, 149.0484, 132.0282, 5.20605, 9.612206, 9.639575, 23.68184, 145.6283, 145.2864, 143.8984, 147.027, 127.3459, 2.961013, 7.919511, 10.73198, 0
15.2697, 152.2177, 148.2737, 146.5849, 148.6688, 132.3393, 5.150352, 9.911473, 9.810992, 24.1223, 145.7309, 145.3484, 143.6478, 146.8036, 127.0472, 2.984915, 7.958848, 10.82995, 0
16.84343, 152.4106, 148.177, 146.8273, 148.6759, 131.9524, 5.810148, 9.699088, 9.829373, 26.37221, 146.2016, 145.4778, 143.4033, 146.6148, 125.6913, 2.913226, 8.06229, 11.00761, 0
17.49309, 153.1385, 148.5928, 147.2755, 149.0719, 132.0684, 5.591561, 9.753586, 9.66538, 24.24577, 145.7964, 145.1639, 143.6587, 146.6744, 126.5992, 2.715412, 7.877536, 10.69456, 0
19.07804, 151.9836, 146.9266, 146.2214, 147.8268, 131.9358, 5.6831, 10.03501, 10.11108, 24.98926, 145.5083, 145.1049, 143.5212, 146.8066, 125.4985, 3.057487, 8.06436, 11.0762, 0
19.44683, 151.6093, 146.8442, 146.281, 148.0733, 131.7738, 5.257696, 10.09418, 10.24165, 23.92676, 145.6951, 145.3347, 144.0569, 147.2289, 126.1518, 3.145476, 8.07324, 10.90389, 0
19.30629, 151.9671, 147.2213, 146.5187, 148.2464, 131.6543, 5.570562, 9.870238, 10.30716, 23.51819, 146.3044, 145.9307, 144.6561, 147.7475, 126.9013, 3.233374, 8.102199, 10.82773, 0
18.45161, 152.4992, 147.7856, 146.9165, 148.7307, 132.1947, 5.3129, 9.946648, 10.06554, 22.44063, 145.9909, 145.8217, 144.7704, 147.9846, 127.141, 3.112504, 7.993354, 10.78638, 0
17.95031, 152.3009, 147.4487, 146.4912, 148.4031, 132.3941, 5.588371, 10.07732, 10.30553, 22.62419, 146.3694, 146.068, 144.5539, 147.6961, 126.8002, 3.181493, 8.021572, 11.02207, 0
16.70366, 152.7581, 147.8342, 146.6108, 148.6663, 132.9825, 5.754182, 10.25737, 10.19273, 25.51635, 145.2349, 144.9195, 143.1205, 146.5952, 125.3593, 2.910268, 8.078636, 11.02875, 0
16.94623, 152.5067, 148.1905, 146.9745, 149.2977, 132.349, 4.926605, 10.27316, 10.1326, 23.20381, 144.5739, 144.623, 143.3198, 146.4484, 126.6673, 2.976443, 8.092234, 10.72519, 0
18.26811, 151.6764, 147.6393, 146.7493, 148.8414, 131.9217, 5.45643, 9.939647, 9.99322, 21.53313, 143.5018, 143.2137, 142.0751, 144.9542, 127.222, 3.034543, 8.142686, 10.64949, 0
17.57194, 151.7523, 147.8572, 146.8533, 149.0489, 131.8159, 4.68939, 9.908596, 9.758302, 21.68436, 143.9457, 143.7725, 142.7167, 145.8346, 127.6709, 2.836694, 8.04896, 10.57952, 0
15.36439, 152.8598, 148.4572, 147.248, 149.5093, 132.3733, 5.21793, 10.10157, 10.06038, 23.09635, 143.7562, 143.2903, 142.1013, 145.2003, 127.0775, 2.914502, 8.172049, 10.73431, 0
15.45184, 153.2442, 148.7054, 147.4774, 149.7065, 132.4415, 5.47858, 10.10013, 10.08192, 22.94625, 143.8965, 143.3172, 142.0955, 145.0605, 127.551, 3.152315, 8.249763, 10.86303, 0
15.85918, 153.3035, 148.7152, 147.4735, 149.6331, 132.4581, 5.968345, 10.09518, 10.21889, 23.20913, 144.4312, 143.7476, 142.4778, 145.4546, 127.5459, 3.187886, 8.259326, 10.91455, 0
15.59684, 153.2557, 148.8259, 147.5066, 149.8128, 132.1962, 5.248333, 10.08288, 10.05039, 24.34079, 144.9521, 144.2208, 142.9217, 146.0194, 127.4382, 2.968013, 8.277446, 10.73273, 0
15.17578, 153.095, 148.3471, 147.2041, 149.4454, 132.7037, 5.851429, 10.18791, 10.30655, 25.34093, 144.6303, 143.769, 142.2641, 144.8963, 127.1049, 3.044526, 8.270539, 10.63325, 0
